Year,Year ending,Local Government Area,Harm Caused Flag,Age Group,Victim Reports
2019,December,Colac-Otway,High Harm,45+,40
2019,December,Colac-Otway,Low Harm,00 - 24,37
2019,December,Colac-Otway,Low Harm,25 - 44,138
2019,December,Colac-Otway,Low Harm,45+,240
2019,December,Colac-Otway,Medium Harm,00 - 24,51
2019,December,Colac-Otway,Medium Harm,25 - 44,55
2019,December,Colac-Otway,Medium Harm,45+,47
2019,December,Corangamite,High Harm,00 - 24,18
2019,December,Corangamite,High Harm,25 - 44,21
2019,December,Corangamite,High Harm,45+,18
2019,December,Corangamite,Low Harm,00 - 24,15
2019,December,Corangamite,Low Harm,25 - 44,44
2019,December,Corangamite,Low Harm,45+,98
2019,December,Corangamite,Medium Harm,00 - 24,11
2019,December,Corangamite,Medium Harm,25 - 44,27
2019,December,Corangamite,Medium Harm,45+,37
2019,December,Darebin,High Harm,00 - 24,219
2019,December,Darebin,High Harm,25 - 44,348
2019,December,Darebin,High Harm,45+,169
2019,December,Darebin,Low Harm,00 - 24,672
2019,December,Darebin,Low Harm,25 - 44,"2,618"
2019,December,Darebin,Low Harm,45+,"1,726"
2019,December,Darebin,Medium Harm,00 - 24,274
2019,December,Darebin,Medium Harm,25 - 44,668
2019,December,Darebin,Medium Harm,45+,442
2019,December,East Gippsland,High Harm,00 - 24,188
2019,December,East Gippsland,High Harm,25 - 44,163
2019,December,East Gippsland,High Harm,45+,120
2019,December,East Gippsland,Low Harm,00 - 24,98
2019,December,East Gippsland,Low Harm,25 - 44,314
2019,December,East Gippsland,Low Harm,45+,551
2019,December,East Gippsland,Medium Harm,00 - 24,162
2019,December,East Gippsland,Medium Harm,25 - 44,173
2019,December,East Gippsland,Medium Harm,45+,159
2019,December,Frankston,High Harm,00 - 24,304
2019,December,Frankston,High Harm,25 - 44,363
2019,December,Frankston,High Harm,45+,204
2019,December,Frankston,Low Harm,00 - 24,493
2019,December,Frankston,Low Harm,25 - 44,"1,574"
2019,December,Frankston,Low Harm,45+,"1,416"
2019,December,Frankston,Medium Harm,00 - 24,344
2019,December,Frankston,Medium Harm,25 - 44,541
2019,December,Frankston,Medium Harm,45+,374
2019,December,Gannawarra,High Harm,00 - 24,14
2019,December,Gannawarra,High Harm,25 - 44,27
2019,December,Gannawarra,High Harm,45+,6
2019,December,Gannawarra,Low Harm,00 - 24,4
2019,December,Gannawarra,Low Harm,25 - 44,51
2019,December,Gannawarra,Low Harm,45+,86
2019,December,Gannawarra,Medium Harm,00 - 24,18
2019,December,Gannawarra,Medium Harm,25 - 44,32
2019,December,Gannawarra,Medium Harm,45+,36
2019,December,Glen Eira,High Harm,00 - 24,127
2019,December,Glen Eira,High Harm,25 - 44,166
2019,December,Glen Eira,High Harm,45+,125
2019,December,Glen Eira,Low Harm,00 - 24,303
2019,December,Glen Eira,Low Harm,25 - 44,"1,301"
2019,December,Glen Eira,Low Harm,45+,"1,140"
2019,December,Glen Eira,Medium Harm,00 - 24,182
2019,December,Glen Eira,Medium Harm,25 - 44,281
2019,December,Glen Eira,Medium Harm,45+,250
2019,December,Glenelg,High Harm,00 - 24,51
2019,December,Glenelg,High Harm,25 - 44,45
2019,December,Glenelg,High Harm,45+,16
2019,December,Glenelg,Low Harm,00 - 24,28
2019,December,Glenelg,Low Harm,25 - 44,90
2019,December,Glenelg,Low Harm,45+,174
2019,December,Glenelg,Medium Harm,00 - 24,30
2019,December,Glenelg,Medium Harm,25 - 44,42
2019,December,Glenelg,Medium Harm,45+,32
2019,December,Golden Plains,High Harm,00 - 24,15
2019,December,Golden Plains,High Harm,25 - 44,8
2019,December,Golden Plains,High Harm,45+,20
2019,December,Golden Plains,Low Harm,00 - 24,10
2019,December,Golden Plains,Low Harm,25 - 44,67
2019,December,Golden Plains,Low Harm,45+,115
2019,December,Golden Plains,Medium Harm,00 - 24,13
2019,December,Golden Plains,Medium Harm,25 - 44,28
2019,December,Golden Plains,Medium Harm,45+,35
2019,December,Greater Bendigo,High Harm,00 - 24,327
2019,December,Greater Bendigo,High Harm,25 - 44,257
2019,December,Greater Bendigo,High Harm,45+,137
2019,December,Greater Bendigo,Low Harm,00 - 24,369
2019,December,Greater Bendigo,Low Harm,25 - 44,969
2019,December,Greater Bendigo,Low Harm,45+,"1,041"
2019,December,Greater Bendigo,Medium Harm,00 - 24,309
2019,December,Greater Bendigo,Medium Harm,25 - 44,408
2019,December,Greater Bendigo,Medium Harm,45+,293
2019,December,Greater Dandenong,High Harm,00 - 24,378
2019,December,Greater Dandenong,High Harm,25 - 44,547
2019,December,Greater Dandenong,High Harm,45+,234
2019,December,Greater Dandenong,Low Harm,00 - 24,714
2019,December,Greater Dandenong,Low Harm,25 - 44,"2,189"
2019,December,Greater Dandenong,Low Harm,45+,"1,670"
2019,December,Greater Dandenong,Medium Harm,00 - 24,465
2019,December,Greater Dandenong,Medium Harm,25 - 44,971
2019,December,Greater Dandenong,Medium Harm,45+,606
2019,December,Greater Geelong,High Harm,00 - 24,519
2019,December,Greater Geelong,High Harm,25 - 44,657
2019,December,Greater Geelong,High Harm,45+,443
2019,December,Greater Geelong,Low Harm,00 - 24,796
2019,December,Greater Geelong,Low Harm,25 - 44,"2,207"
2019,December,Greater Geelong,Low Harm,45+,"2,328"
2019,December,Greater Geelong,Medium Harm,00 - 24,463
2019,December,Greater Geelong,Medium Harm,25 - 44,774
2019,December,Greater Geelong,Medium Harm,45+,629
2019,December,Greater Shepparton,High Harm,00 - 24,204
2019,December,Greater Shepparton,High Harm,25 - 44,262
2019,December,Greater Shepparton,High Harm,45+,152
2019,December,Greater Shepparton,Low Harm,00 - 24,245
2019,December,Greater Shepparton,Low Harm,25 - 44,762
2019,December,Greater Shepparton,Low Harm,45+,840
2019,December,Greater Shepparton,Medium Harm,00 - 24,183
2019,December,Greater Shepparton,Medium Harm,25 - 44,275
2019,December,Greater Shepparton,Medium Harm,45+,223
2019,December,Hepburn,High Harm,00 - 24,13
2019,December,Hepburn,High Harm,25 - 44,13
2019,December,Hepburn,High Harm,45+,38
2019,December,Hepburn,Low Harm,00 - 24,26
2019,December,Hepburn,Low Harm,25 - 44,86
2019,December,Hepburn,Low Harm,45+,154
2019,December,Hepburn,Medium Harm,00 - 24,26
2019,December,Hepburn,Medium Harm,25 - 44,44
2019,December,Hepburn,Medium Harm,45+,53
2019,December,Hindmarsh,High Harm,00 - 24,6
2019,December,Hindmarsh,High Harm,25 - 44,11
2019,December,Hindmarsh,High Harm,45+,13
2019,December,Hindmarsh,Low Harm,00 - 24,9
2019,December,Hindmarsh,Low Harm,25 - 44,17
2019,December,Hindmarsh,Low Harm,45+,37
2019,December,Hindmarsh,Medium Harm,00 - 24,16
2019,December,Hindmarsh,Medium Harm,25 - 44,15
2019,December,Hindmarsh,Medium Harm,45+,11
2019,December,Hobsons Bay,High Harm,00 - 24,119
2019,December,Hobsons Bay,High Harm,25 - 44,193
2019,December,Hobsons Bay,High Harm,45+,99
2019,December,Hobsons Bay,Low Harm,00 - 24,196
2019,December,Hobsons Bay,Low Harm,25 - 44,781
2019,December,Hobsons Bay,Low Harm,45+,750
2019,December,Hobsons Bay,Medium Harm,00 - 24,94
2019,December,Hobsons Bay,Medium Harm,25 - 44,236
2019,December,Hobsons Bay,Medium Harm,45+,168
2019,December,Horsham,High Harm,00 - 24,58
2019,December,Horsham,High Harm,25 - 44,59
2019,December,Horsham,High Harm,45+,36
2019,December,Horsham,Low Harm,00 - 24,51
2019,December,Horsham,Low Harm,25 - 44,111
2019,December,Horsham,Low Harm,45+,128
2019,December,Horsham,Medium Harm,00 - 24,48
2019,December,Horsham,Medium Harm,25 - 44,68
2019,December,Horsham,Medium Harm,45+,39
2019,December,Hume,High Harm,00 - 24,521
2019,December,Hume,High Harm,25 - 44,489
2019,December,Hume,High Harm,45+,212
2019,December,Hume,Low Harm,00 - 24,700
2019,December,Hume,Low Harm,25 - 44,"2,449"
2019,December,Hume,Low Harm,45+,"1,854"
2019,December,Hume,Medium Harm,00 - 24,548
2019,December,Hume,Medium Harm,25 - 44,"1,152"
2019,December,Hume,Medium Harm,45+,624
2019,December,Indigo,High Harm,00 - 24,17
2019,December,Indigo,High Harm,25 - 44,11
2019,December,Indigo,High Harm,45+,10
2019,December,Indigo,Low Harm,00 - 24,13
2019,December,Indigo,Low Harm,25 - 44,52
2019,December,Indigo,Low Harm,45+,95
2019,December,Indigo,Medium Harm,00 - 24,11
2019,December,Indigo,Medium Harm,25 - 44,23
2019,December,Indigo,Medium Harm,45+,28
2019,December,Kingston,High Harm,00 - 24,220
2019,December,Kingston,High Harm,25 - 44,206
2019,December,Kingston,High Harm,45+,169
2019,December,Kingston,Low Harm,00 - 24,452
2019,December,Kingston,Low Harm,25 - 44,"1,450"
2019,December,Kingston,Low Harm,45+,"1,428"
2019,December,Kingston,Medium Harm,00 - 24,264
2019,December,Kingston,Medium Harm,25 - 44,369
2019,December,Kingston,Medium Harm,45+,355
2019,December,Knox,High Harm,00 - 24,198
2019,December,Knox,High Harm,25 - 44,234
2019,December,Knox,High Harm,45+,149
2019,December,Knox,Low Harm,00 - 24,419
2019,December,Knox,Low Harm,25 - 44,"1,491"
2019,December,Knox,Low Harm,45+,"1,407"
2019,December,Knox,Medium Harm,00 - 24,280
2019,December,Knox,Medium Harm,25 - 44,450
2019,December,Knox,Medium Harm,45+,328
2019,December,Latrobe,High Harm,00 - 24,375
2019,December,Latrobe,High Harm,25 - 44,461
2019,December,Latrobe,High Harm,45+,248
2019,December,Latrobe,Low Harm,00 - 24,359
2019,December,Latrobe,Low Harm,25 - 44,"1,162"
2019,December,Latrobe,Low Harm,45+,"1,322"
2019,December,Latrobe,Medium Harm,00 - 24,345
2019,December,Latrobe,Medium Harm,25 - 44,505
2019,December,Latrobe,Medium Harm,45+,328
2019,December,Loddon,High Harm,00 - 24,5
2019,December,Loddon,High Harm,25 - 44,14
2019,December,Loddon,High Harm,45+,14
2019,December,Loddon,Low Harm,00 - 24,10
2019,December,Loddon,Low Harm,25 - 44,26
2019,December,Loddon,Low Harm,45+,103
2019,December,Loddon,Medium Harm,00 - 24,8
2019,December,Loddon,Medium Harm,25 - 44,15
2019,December,Loddon,Medium Harm,45+,30
2019,December,Macedon Ranges,High Harm,00 - 24,37
2019,December,Macedon Ranges,High Harm,25 - 44,43
2019,December,Macedon Ranges,High Harm,45+,33
2019,December,Macedon Ranges,Low Harm,00 - 24,55
2019,December,Macedon Ranges,Low Harm,25 - 44,186
2019,December,Macedon Ranges,Low Harm,45+,301
2019,December,Macedon Ranges,Medium Harm,00 - 24,39
2019,December,Macedon Ranges,Medium Harm,25 - 44,75
2019,December,Macedon Ranges,Medium Harm,45+,67
2019,December,Manningham,High Harm,00 - 24,84
2019,December,Manningham,High Harm,25 - 44,80
2019,December,Manningham,High Harm,45+,83
2019,December,Manningham,Low Harm,00 - 24,200
2019,December,Manningham,Low Harm,25 - 44,692
2019,December,Manningham,Low Harm,45+,868
2019,December,Manningham,Medium Harm,00 - 24,102
2019,December,Manningham,Medium Harm,25 - 44,192
2019,December,Manningham,Medium Harm,45+,163
2019,December,Mansfield,High Harm,00 - 24,10
2019,December,Mansfield,High Harm,25 - 44,19
2019,December,Mansfield,High Harm,45+,10
2019,December,Mansfield,Low Harm,00 - 24,5
2019,December,Mansfield,Low Harm,25 - 44,31
2019,December,Mansfield,Low Harm,45+,47
2019,December,Mansfield,Medium Harm,00 - 24,10
2019,December,Mansfield,Medium Harm,25 - 44,23
2019,December,Mansfield,Medium Harm,45+,17
2019,December,Maribyrnong,High Harm,00 - 24,203
2019,December,Maribyrnong,High Harm,25 - 44,286
2019,December,Maribyrnong,High Harm,45+,105
2019,December,Maribyrnong,Low Harm,00 - 24,404
2019,December,Maribyrnong,Low Harm,25 - 44,"1,519"
2019,December,Maribyrnong,Low Harm,45+,920
2019,December,Maribyrnong,Medium Harm,00 - 24,170
2019,December,Maribyrnong,Medium Harm,25 - 44,355
2019,December,Maribyrnong,Medium Harm,45+,207
2019,December,Maroondah,High Harm,00 - 24,172
2019,December,Maroondah,High Harm,25 - 44,172
2019,December,Maroondah,High Harm,45+,106
2019,December,Maroondah,Low Harm,00 - 24,250
2019,December,Maroondah,Low Harm,25 - 44,799
2019,December,Maroondah,Low Harm,45+,781
2019,December,Maroondah,Medium Harm,00 - 24,183
2019,December,Maroondah,Medium Harm,25 - 44,329
2019,December,Maroondah,Medium Harm,45+,228
2019,December,Melbourne,High Harm,00 - 24,872
2019,December,Melbourne,High Harm,25 - 44,"1,102"
2019,December,Melbourne,High Harm,45+,354
2019,December,Melbourne,Low Harm,00 - 24,"2,097"
2019,December,Melbourne,Low Harm,25 - 44,"4,545"
2019,December,Melbourne,Low Harm,45+,"2,017"
2019,December,Melbourne,Medium Harm,00 - 24,627
2019,December,Melbourne,Medium Harm,25 - 44,"1,312"
2019,December,Melbourne,Medium Harm,45+,472
2019,December,Melton,High Harm,00 - 24,346
2019,December,Melton,High Harm,25 - 44,357
2019,December,Melton,High Harm,45+,131
2019,December,Melton,Low Harm,00 - 24,411
2019,December,Melton,Low Harm,25 - 44,"1,431"
2019,December,Melton,Low Harm,45+,"1,029"
2019,December,Melton,Medium Harm,00 - 24,261
2019,December,Melton,Medium Harm,25 - 44,547
2019,December,Melton,Medium Harm,45+,312
2019,December,Merri-bek,High Harm,00 - 24,237
2019,December,Merri-bek,High Harm,25 - 44,380
2019,December,Merri-bek,High Harm,45+,209
2019,December,Merri-bek,Low Harm,00 - 24,592
2019,December,Merri-bek,Low Harm,25 - 44,"2,475"
2019,December,Merri-bek,Low Harm,45+,"1,496"
2019,December,Merri-bek,Medium Harm,00 - 24,278
2019,December,Merri-bek,Medium Harm,25 - 44,685
2019,December,Merri-bek,Medium Harm,45+,472
2019,December,Mildura,High Harm,00 - 24,210
2019,December,Mildura,High Harm,25 - 44,233
2019,December,Mildura,High Harm,45+,142
2019,December,Mildura,Low Harm,00 - 24,242
2019,December,Mildura,Low Harm,25 - 44,690
2019,December,Mildura,Low Harm,45+,698
2019,December,Mildura,Medium Harm,00 - 24,251
2019,December,Mildura,Medium Harm,25 - 44,313
2019,December,Mildura,Medium Harm,45+,267
2019,December,Mitchell,High Harm,00 - 24,115
2019,December,Mitchell,High Harm,25 - 44,110
2019,December,Mitchell,High Harm,45+,65
2019,December,Mitchell,Low Harm,00 - 24,87
2019,December,Mitchell,Low Harm,25 - 44,324
2019,December,Mitchell,Low Harm,45+,363
2019,December,Mitchell,Medium Harm,00 - 24,132
2019,December,Mitchell,Medium Harm,25 - 44,216
2019,December,Mitchell,Medium Harm,45+,175
2019,December,Moira,High Harm,00 - 24,40
2019,December,Moira,High Harm,25 - 44,56
2019,December,Moira,High Harm,45+,43
2019,December,Moira,Low Harm,00 - 24,77
2019,December,Moira,Low Harm,25 - 44,199
2019,December,Moira,Low Harm,45+,356
2019,December,Moira,Medium Harm,00 - 24,53
2019,December,Moira,Medium Harm,25 - 44,91
2019,December,Moira,Medium Harm,45+,80
2019,December,Monash,High Harm,00 - 24,265
2019,December,Monash,High Harm,25 - 44,244
2019,December,Monash,High Harm,45+,162
2019,December,Monash,Low Harm,00 - 24,626
2019,December,Monash,Low Harm,25 - 44,"1,768"
2019,December,Monash,Low Harm,45+,"1,496"
2019,December,Monash,Medium Harm,00 - 24,232
2019,December,Monash,Medium Harm,25 - 44,445
2019,December,Monash,Medium Harm,45+,320
2019,December,Moonee Valley,High Harm,00 - 24,156
2019,December,Moonee Valley,High Harm,25 - 44,179
2019,December,Moonee Valley,High Harm,45+,109
2019,December,Moonee Valley,Low Harm,00 - 24,307
2019,December,Moonee Valley,Low Harm,25 - 44,"1,262"
2019,December,Moonee Valley,Low Harm,45+,973
2019,December,Moonee Valley,Medium Harm,00 - 24,142
2019,December,Moonee Valley,Medium Harm,25 - 44,361
2019,December,Moonee Valley,Medium Harm,45+,269
2019,December,Moorabool,High Harm,00 - 24,43
2019,December,Moorabool,High Harm,25 - 44,55
2019,December,Moorabool,High Harm,45+,39
2019,December,Moorabool,Low Harm,00 - 24,48
2019,December,Moorabool,Low Harm,25 - 44,201
2019,December,Moorabool,Low Harm,45+,300
2019,December,Moorabool,Medium Harm,00 - 24,41
2019,December,Moorabool,Medium Harm,25 - 44,83
2019,December,Moorabool,Medium Harm,45+,81
2019,December,Mornington Peninsula,High Harm,00 - 24,230
2019,December,Mornington Peninsula,High Harm,25 - 44,215
2019,December,Mornington Peninsula,High Harm,45+,216
2019,December,Mornington Peninsula,Low Harm,00 - 24,381
2019,December,Mornington Peninsula,Low Harm,25 - 44,"1,211"
2019,December,Mornington Peninsula,Low Harm,45+,"1,894"
2019,December,Mornington Peninsula,Medium Harm,00 - 24,213
2019,December,Mornington Peninsula,Medium Harm,25 - 44,324
2019,December,Mornington Peninsula,Medium Harm,45+,300
2019,December,Mount Alexander,High Harm,00 - 24,28
2019,December,Mount Alexander,High Harm,25 - 44,13
2019,December,Mount Alexander,High Harm,45+,14
2019,December,Mount Alexander,Low Harm,00 - 24,25
2019,December,Mount Alexander,Low Harm,25 - 44,73
2019,December,Mount Alexander,Low Harm,45+,175
2019,December,Mount Alexander,Medium Harm,00 - 24,15
2019,December,Mount Alexander,Medium Harm,25 - 44,29
2019,December,Mount Alexander,Medium Harm,45+,50
2019,December,Moyne,High Harm,00 - 24,29
2019,December,Moyne,High Harm,25 - 44,28
2019,December,Moyne,High Harm,45+,21
2019,December,Moyne,Low Harm,00 - 24,12
2019,December,Moyne,Low Harm,25 - 44,53
2019,December,Moyne,Low Harm,45+,80
2019,December,Moyne,Medium Harm,00 - 24,19
2019,December,Moyne,Medium Harm,25 - 44,24
2019,December,Moyne,Medium Harm,45+,38
2019,December,Murrindindi,High Harm,00 - 24,26
2019,December,Murrindindi,High Harm,25 - 44,15
2019,December,Murrindindi,High Harm,45+,15
2019,December,Murrindindi,Low Harm,00 - 24,14
2019,December,Murrindindi,Low Harm,25 - 44,54
2019,December,Murrindindi,Low Harm,45+,144
2019,December,Murrindindi,Medium Harm,00 - 24,26
2019,December,Murrindindi,Medium Harm,25 - 44,40
2019,December,Murrindindi,Medium Harm,45+,39
2019,December,Nillumbik,High Harm,00 - 24,47
2019,December,Nillumbik,High Harm,25 - 44,40
2019,December,Nillumbik,High Harm,45+,32
2019,December,Nillumbik,Low Harm,00 - 24,94
2019,December,Nillumbik,Low Harm,25 - 44,208
2019,December,Nillumbik,Low Harm,45+,287
2019,December,Nillumbik,Medium Harm,00 - 24,48
2019,December,Nillumbik,Medium Harm,25 - 44,66
2019,December,Nillumbik,Medium Harm,45+,92
2019,December,Northern Grampians,High Harm,00 - 24,33
2019,December,Northern Grampians,High Harm,25 - 44,30
2019,December,Northern Grampians,High Harm,45+,25
2019,December,Northern Grampians,Low Harm,00 - 24,29
2019,December,Northern Grampians,Low Harm,25 - 44,63
2019,December,Northern Grampians,Low Harm,45+,102
2019,December,Northern Grampians,Medium Harm,00 - 24,37
2019,December,Northern Grampians,Medium Harm,25 - 44,48
2019,December,Northern Grampians,Medium Harm,45+,37
2019,December,Port Phillip,High Harm,00 - 24,187
2019,December,Port Phillip,High Harm,25 - 44,418
2019,December,Port Phillip,High Harm,45+,186
2019,December,Port Phillip,Low Harm,00 - 24,505
2019,December,Port Phillip,Low Harm,25 - 44,"2,251"
2019,December,Port Phillip,Low Harm,45+,"1,481"
2019,December,Port Phillip,Medium Harm,00 - 24,178
2019,December,Port Phillip,Medium Harm,25 - 44,588
2019,December,Port Phillip,Medium Harm,45+,319
2019,December,Pyrenees,High Harm,00 - 24,10
2019,December,Pyrenees,High Harm,25 - 44,10
2019,December,Pyrenees,High Harm,45+,11
2019,December,Pyrenees,Low Harm,00 - 24,14
2019,December,Pyrenees,Low Harm,25 - 44,44
2019,December,Pyrenees,Low Harm,45+,82
2019,December,Pyrenees,Medium Harm,00 - 24,7
